Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.6587677001953125,0.6629993328883883,0.6150382173796207,0.6592378481229119,713059200
2000-05-31,0.6319655179977417,0.6865100532970796,0.630554973954124,0.653595584360886,433507200
2000-06-01,0.6705231070518494,0.6738143434466369,0.6046933567447289,0.6150382183396986,903840000
2000-06-02,0.6963847279548645,0.750459066138898,0.6695826327996489,0.7053190442765475,792848000
2000-06-05,0.6869803071022034,0.716603494430144,0.6747547531037508,0.7020269998470493,323668800
2000-06-06,0.6987357139587402,0.7278887031581289,0.679457388408522,0.6919180917261551,525481600
2000-06-07,0.726478099822998,0.7297693862431507,0.6893311924200116,0.7043786875442662,337019200
2000-06-08,0.7133120894432068,0.7410545297471692,0.7006163393885947,0.734472007694936,238526400
2000-06-09,0.7203657627105713,0.7368229478846763,0.710020901921524,0.7278886312189667,252358400
2000-06-12,0.6860398054122925,0.7255376474202381,0.6836889155849356,0.7250674493651255,290337600
2000-06-13,0.710961103439331,0.712371647276002,0.6634693455499069,0.6860397545560267,351456000
2000-06-14,0.6803976893424988,0.7241271670107837,0.6780467490847774,0.7123717625846684,277446400
2000-06-15,0.6949743032455444,0.7024972229804091,0.6695827477984304,0.6865101835678852,248572800
2000-06-16,0.6860398054122925,0.7053189803780823,0.670052770193841,0.7034373845719787,303564800
2000-06-19,0.7269483208656311,0.7363528361084138,0.6756950663322898,0.681338096912278,394004800
2000-06-20,0.7617444396018982,0.7819631631351791,0.7401143681042665,0.7410547142818594,501390400
2000-06-21,0.8369784355163574,0.8567269542975663,0.7570423571304992,0.7598634951756541,490000000
2000-06-22,0.8087650537490845,0.8670719294155166,0.8059439655509755,0.8388592895906142,467712000
2000-06-23,0.7777312397956848,0.8219309117442024,0.7645652924413077,0.809235162445595,204965600
2000-06-26,0.8144081234931946,0.8238126385693878,0.7843147902246486,0.7899569668947841,185354400
2000-06-27,0.7786717414855957,0.8350969723275229,0.7767909992316149,0.809235272168008,203470400
2000-06-28,0.8191100358963013,0.8332163327897338,0.7749103525060547,0.802182650386178,286428800
2000-06-29,0.7711488008499146,0.8115869931379383,0.7683268588510607,0.7984210443713633,203660800
2000-06-30,0.7880761027336121,0.8266335990790792,0.7777312432200969,0.7946586746469573,323097600
2000-07-03,0.8021824955940247,0.817229135714859,0.7843147171767606,0.7843147171767606,70828800
2000-07-05,0.7767910957336426,0.8303952449659846,0.7636251449584961,0.801242254796307,265216000
2000-07-06,0.7796119451522827,0.7965401792946238,0.7466975303302739,0.7899568041340321,309545600
2000-07-07,0.8191100358963013,0.8247530669396613,0.78431486852108,0.7913675900628071,263603200
2000-07-10,0.859548032283783,0.8764762666358837,0.8087649363987329,0.8139378179706145,397796000
2000-07-11,0.8567271828651428,0.8915231532959094,0.834156716431534,0.8576674787575539,357896000
2000-07-12,0.8858799934387207,0.886820289141005,0.8482628415921739,0.8745947373917247,225433600
2000-07-13,0.8501443862915039,0.9122118343138318,0.8238124920774013,0.8802377644328966,445659200
2000-07-14,0.8680123090744019,0.887760832403781,0.8557867552992053,0.8595482400762967,190276800
2000-07-17,0.8774167895317078,0.8849396579063504,0.8595481565179839,0.8764763933167957,260002400
2000-07-18,0.8614288568496704,0.8858800627083554,0.8557866804019427,0.8802378862606277,318404800
2000-07-19,0.792777955532074,0.8548462103715926,0.7786716618208144,0.8303950568480981,457872800
2000-07-20,0.8294548392295837,0.8586078273043269,0.8144081470480643,0.8275740968771053,465572800
2000-07-21,0.8059439063072205,0.8369784858587771,0.7965402461887005,0.8179344091896856,196235200
2000-07-24,0.732591450214386,0.7955992649215456,0.7147228135975063,0.7908974335712023,412171200
2000-07-25,0.7532802820205688,0.7617444016799134,0.7382335887734175,0.7570425705777822,211607200
2000-07-26,0.7532802820205688,0.771148917694154,0.7410546773898729,0.7499889952266654,210470400
2000-07-27,0.782433032989502,0.8012420090444269,0.7504589640073238,0.7523397059181032,294985600
2000-07-28,0.7269483208656311,0.7899569808879177,0.705319106029046,0.7866656943640002,237893600
2000-07-31,0.7645655274391174,0.7767911326637358,0.7335318435305287,0.7396441690137091,155299200
2000-08-01,0.741995096206665,0.7697375428776717,0.7410546998233011,0.7570425934952006,137284000
2000-08-02,0.710961103439331,0.7513992883357079,0.7100207576229169,0.7372929961593063,162355200
2000-08-03,0.7222464084625244,0.7231868046339197,0.6658211816797208,0.6855696519513401,339897600
2000-08-04,0.7128419876098633,0.7711488138467146,0.6968549503848408,0.7443467177556433,263121600
2000-08-07,0.7213060855865479,0.7382334683336249,0.7100208791518835,0.7203657396091818,187348000
2000-08-08,0.7034376263618469,0.7222466097376624,0.6968551024482005,0.7213062635283188,176674400
2000-08-09,0.7147226929664612,0.7288290384466423,0.7109612586555136,0.724127207889875,379640800
2000-08-10,0.715662956237793,0.728828903025842,0.7128418684727298,0.7222463314246272,251714400
2000-08-11,0.7175449132919312,0.7222467456718229,0.6855699720366444,0.7048491572577302,238056000
2000-08-14,0.7081400752067566,0.7175445386422927,0.6968548697564247,0.716133191101561,156660000
2000-08-15,0.7024973034858704,0.7213062874864241,0.6996762145400167,0.7109614241335089,114200800
2000-08-16,0.7297694683074951,0.7372932418277444,0.7043787667533649,0.7053191631072215,143673600
2000-08-17,0.773969829082489,0.7890165188841617,0.7269482140367804,0.7278885599522343,270900000
2000-08-18,0.7523398399353027,0.7796120841106932,0.7504590976894996,0.7730295615865469,190176000
2000-08-21,0.7598637342453003,0.7758507741455742,0.746697783053655,0.756101395341044,134467200
2000-08-22,0.7777312397956848,0.7946586711480124,0.7579827707810495,0.7617442045548966,276802400
2000-08-23,0.8172293305397034,0.8238127582371432,0.7683270102392888,0.7744402397378789,236863200
2000-08-24,0.8442662954330444,0.8520251160185559,0.803122809337333,0.8226362300516273,310766400
2000-08-25,0.8548462390899658,0.865191099249734,0.8482628631796936,0.850144459114256,334460000
2000-08-28,0.8736543655395508,0.887760709982151,0.8586077253685147,0.86142881345025,359004800
2000-08-29,0.8905827403068542,0.8943441242784018,0.8680122266167725,0.8708333148195422,267030400
2000-08-30,0.8952843546867371,0.9028081257185931,0.8832938531237259,0.887760583654881,285392800
2000-08-31,0.916914701461792,0.9253779666561542,0.8868204132625052,0.8872906114035628,419596800
2000-09-01,0.9545314908027649,0.957352578410823,0.9197355322823961,0.9225566198904541,256872000
2000-09-05,0.9394839406013489,0.9648755369110609,0.9366628530188839,0.9427761302226875,298642400
2000-09-06,0.8792975544929504,0.9385439272247662,0.8689526930292302,0.9234971847444585,355404000
2000-09-07,0.9329016804695129,0.9413657487131715,0.8764764003957978,0.889642349303774,217464800
2000-09-08,0.8858799934387207,0.9272585289908263,0.8802378174321718,0.9272585289908263,195518400
2000-09-11,0.8792975544929504,0.9084505427123769,0.874594869890554,0.8830590392165751,187381600
2000-09-12,0.8689524531364441,0.9037485126450382,0.8576671984952955,0.8628400798160893,187997600
2000-09-13,0.8727141618728638,0.8952845765273102,0.853906035459392,0.853906035459392,305984000
2000-09-14,0.8555514812469482,0.8971650615548266,0.8548461339787499,0.8811780272106744,426552000
2000-09-15,0.831100344657898,0.8755359202016455,0.816288754005206,0.868952544586187,394514400
2000-09-18,0.9126818776130676,0.9140923710665203,0.8285141813976239,0.8313352687527171,424536000
2000-09-19,0.9018680453300476,0.910331311333089,0.8811783206643251,0.8990461530764906,271510400
2000-09-20,0.9185602068901062,0.9244374316508139,0.8811781042346336,0.8938738539309355,227388000
2000-09-21,0.8529655933380127,0.8971652204096012,0.8313355258978866,0.8802378874576486,510490400
2000-09-22,0.7852553129196167,0.7890167983619982,0.7523400301011965,0.7570426653780747,726700800
2000-09-25,0.8050035238265991,0.835096852055394,0.7833742627713058,0.7937182683422734,435551200
2000-09-26,0.773969829082489,0.8238125320986638,0.7730294831670352,0.8021824666308219,290936800
2000-09-27,0.7363529801368713,0.7937185705755968,0.7260081168170214,0.7786719258437673,402259200
2000-09-28,0.8050035238265991,0.8097061572579776,0.724127098383471,0.7419948754725381,979585600
2000-09-29,0.38745468854904175,0.43635704917808144,0.3818125122010247,0.4241314464647944,7421640800
2000-10-02,0.364885151386261,0.4025022852583288,0.3535999434220854,0.4015619140414579,2424788800
2000-10-03,0.3357321321964264,0.3761703510110249,0.33385056123210866,0.3752299798777778,2038120000
2000-10-04,0.3554805517196655,0.35736126846454347,0.3291486589996903,0.3366724300129944,1466024000
2000-10-05,0.3319697976112366,0.36864655464562307,0.33102942653848005,0.35359988923196284,873006400
2000-10-06,0.33385056257247925,0.34513576957841097,0.3159827827194448,0.34137431014237596,612656800
2000-10-09,0.3272680640220642,0.34419545017001246,0.3178635476526761,0.3404340152807324,597564800
2000-10-10,0.3141019642353058,0.3376127418001497,0.3084589105356642,0.3253871676008876,691101600
2000-10-11,0.29529306292533875,0.31598278503915633,0.2877701691100967,0.3028168356625248,1198422400
2000-10-12,0.3009360432624817,0.31316161843919,0.2934122724059942,0.3056378475827025,1191064000
2000-10-13,0.3319697976112366,0.3329101686839931,0.30093609571115953,0.3046975297780784,1247752800
2000-10-16,0.32350650429725647,0.34983839869757566,0.32162490851056375,0.3357320805089434,820176000
2000-10-17,0.30281689763069153,0.3300891731088536,0.2962343485002733,0.3263277128754631,601720000
2000-10-18,0.30281689763069153,0.31692322103795395,0.2821271712829477,0.29247203445681963,834265600
2000-10-19,0.28494900465011597,0.2981149516690112,0.27554451642127364,0.2882402905084314,1506724800
2000-10-20,0.29341235756874084,0.30657830747572146,0.2849490671566,0.286829809520212,791263200
2000-10-23,0.30657827854156494,0.30940022051852084,0.29247195878410054,0.30493263540673066,551292000
2000-10-24,0.2840086817741394,0.31410203703772155,0.2830683107225003,0.3112809238828043,804451200
2000-10-25,0.27836570143699646,0.2887105642536382,0.2774253552451665,0.2868298467579185,663969600
2000-10-26,0.27836570143699646,0.284008757958309,0.26331903232502546,0.2830683866544192,721851200
2000-10-27,0.279306024312973,0.2887105141951128,0.2689611632899912,0.2840087087150135,744503200
2000-10-30,0.29059115052223206,0.2999956369753332,0.2821270097550511,0.2877700632403786,639189600
2000-10-31,0.29435276985168457,0.3046976076577201,0.28965093839818384,0.29717471248900307,885880800
2000-11-01,0.30845901370048523,0.3141020692874596,0.29247197593164775,0.29247197593164775,575366400
2000-11-02,0.3357321321964264,0.33761284935086533,0.3169231525840584,0.31786349860525026,590693600
2000-11-03,0.33479082584381104,0.3460760551723138,0.3300890215450014,0.3460760551723138,515821600
2000-11-06,0.3225662112236023,0.3404339925699784,0.31410209180927434,0.3376128789231295,393478400
2000-11-07,0.3206845223903656,0.3282082678275603,0.31316160565076284,0.32350646369934477,301963200
2000-11-08,0.3018764555454254,0.3225661770442482,0.2981149961935847,0.32162495211841124,422088800
2000-11-09,0.3037571310997009,0.30845893542336855,0.28682972647831345,0.29905530166398403,476834400
2000-11-10,0.28682976961135864,0.29905534663549377,0.28682976961135864,0.29129650071337543,422251200
2000-11-13,0.29153165221214294,0.30093616880982155,0.2746042656532898,0.28212716072652405,431816000
2000-11-14,0.30469754338264465,0.3084590027295641,0.2943527077588226,0.2999957380330364,409001600
2000-11-15,0.29905545711517334,0.3037572889949364,0.28965096465759,0.3014063730550549,282357600
2000-11-16,0.2858894467353821,0.29811502581963917,0.2840087294285873,0.2934123661866757,239372000
2000-11-17,0.27836570143699646,0.289650935557528,0.27460426644555697,0.2887105642536382,446180000
2000-11-20,0.28494900465011597,0.2934122932057478,0.27460417055779873,0.27977617325511506,408066400
2000-11-21,0.28306838870048523,0.2934123977818615,0.2821271635797584,0.28871056634048686,301952000
2000-11-22,0.27836570143699646,0.28777021806180825,0.27648498394127674,0.2830683866544192,280532000
2000-11-24,0.29059115052223206,0.29341223780408543,0.28306823436259204,0.2837735061830554,160932800
2000-11-27,0.2811867594718933,0.2999957387597211,0.278365646120829,0.2990553676426997,258792800
2000-11-28,0.27131301164627075,0.28588950939274205,0.26990246707901644,0.2811868487291136,269124800
2000-11-29,0.26425936818122864,0.2755445756759054,0.259557537404542,0.27225331422186994,492150400
2000-11-30,0.2482723593711853,0.2557952543497117,0.24262930293719576,0.25109344812714013,809597600
2000-12-01,0.2567364573478699,0.2633190055824578,0.25297414381643585,0.2557952323295368,385705600
2000-12-04,0.25109338760375977,0.2586171345787877,0.24733192846512644,0.2586171345787877,371520800
2000-12-05,0.2557952404022217,0.2623786426545233,0.24639160335776183,0.2548548942762163,613978400
2000-12-06,0.21535705029964447,0.22570188766952462,0.21065521904438073,0.2200597102528553,1374464000
2000-12-07,0.21535705029964447,0.22382117023465453,0.21065521904438073,0.21723862154452067,408917600
2000-12-08,0.22664229571819305,0.23040461012047522,0.21723865679388077,0.22288083512605553,435624000
2000-12-11,0.22852300107479095,0.23134494358800542,0.22382116982806838,0.22852300107479093,332511200
2000-12-12,0.23134487867355347,0.24074851341631717,0.22570182392848875,0.22946328284800463,386260000
2000-12-13,0.22570186853408813,0.23416601286355082,0.22382115125866883,0.23416601286355082,344887200
2000-12-14,0.21723857522010803,0.22946329872008533,0.21723857522010803,0.22617203763288338,263317600
2000-12-15,0.2115955501794815,0.22100003960398276,0.2106551790843995,0.2191192974138188,513945600
2000-12-18,0.21441668272018433,0.22005971404407873,0.20971486393994637,0.2191193427544133,325808000
2000-12-19,0.21065518260002136,0.22946330795306835,0.21065518260002136,0.21629735904056702,374007200
2000-12-20,0.21629731357097626,0.22005962592097744,0.20501295050603396,0.20736386523274158,565331200
2000-12-21,0.2115955501794815,0.22570184485528422,0.20877444945026266,0.21441663835267322,366844800
2000-12-22,0.22570186853408813,0.22570186853408813,0.2125359184600488,0.2125359184600488,318052000
2000-12-26,0.221000075340271,0.22570188135186672,0.21441667302440814,0.2238211639696401,216815200
2000-12-27,0.22288082540035248,0.22288082540035248,0.21347633307627317,0.21582724898278166,325466400
2000-12-28,0.22288082540035248,0.22476156817038406,0.21535707584630476,0.21629742211925856,305177600
2000-12-29,0.22382108867168427,0.2257018054211996,0.21817891331108832,0.22100000099138628,630336000
2001-01-02,0.22382108867168427,0.22946326403228018,0.21911925912982108,0.22382108867168427,452312000
2001-01-03,0.24639159440994263,0.25109342531745255,0.21723860547725543,0.21817897668116884,817073600
2001-01-04,0.2567364573478699,0.27836567316629557,0.25297414381643585,0.27295859522020455,739396000
2001-01-05,0.24639159440994263,0.2614382870342715,0.24168893480454695,0.254854885021049,412356000
2001-01-08,0.24921263754367828,0.25556011062454675,0.23980814874273865,0.2548548386280116,373699200
2001-01-09,0.2586171627044678,0.26543480970419114,0.2492126725813195,0.252974132129027,588929600
2001-01-10,0.24921263754367828,0.25579518454869005,0.24168889080820063,0.25109337960914024,580781600
2001-01-11,0.2708427608013153,0.2783656546313202,0.24451086199637884,0.24451086199637884,803734400
2001-01-12,0.2586171627044678,0.27084276632243875,0.25673644548664204,0.2689611701826494,423376800
2001-01-16,0.2576768100261688,0.2746042188094928,0.2557952139347593,0.26237861550586783,306118400
2001-01-17,0.25297409296035767,0.2642593236660647,0.2482722880877586,0.2642593236660647,840873600
2001-01-18,0.2811867594718933,0.28212710547685993,0.2651996971208842,0.2680208104719485,1227010400
2001-01-19,0.29341235756874084,0.29435272875054685,0.28118677884356624,0.29247198638693483,776664000
2001-01-22,0.2896508574485779,0.2952930335262946,0.27742528043303727,0.28682976940971955,519327200
2001-01-23,0.30845901370048523,0.3150424153235935,0.2868297992666214,0.29059125874732417,879530400
2001-01-24,0.30845901370048523,0.3112809558428907,0.29435271822802694,0.31034060980675676,717091200
2001-01-25,0.2999957799911499,0.30940027092761735,0.29717469136440994,0.30940027092761735,489708800
2001-01-26,0.29435276985168457,0.29811505869005517,0.28682984957090746,0.2934123985385724,482820800
2001-01-29,0.3263275921344757,0.3272679631229019,0.294352668219258,0.294352668219258,855528800
2001-01-30,0.3272680640220642,0.3310294989113443,0.31410211276339606,0.32444695018701547,692423200
2001-01-31,0.32538720965385437,0.3385531563883607,0.3225661219002639,0.32350649285547756,730704800
2001-02-01,0.3178635835647583,0.3235066405703572,0.3084590912449141,0.3112810340967361,369695200
2001-02-02,0.31034055352211,0.3300890471899817,0.3084589577570924,0.317863446007077,427341600
2001-02-05,0.3037571310997009,0.3094001601425974,0.29717458495692683,0.30845893542336855,286115200
2001-02-06,0.3178635835647583,0.32186014311522915,0.3009361955043615,0.30328708629774936,462711200
2001-02-07,0.3122214376926422,0.31410218065585965,0.29811511210657465,0.3108108930262614,393887200
2001-02-08,0.3122214376926422,0.31692326998862125,0.3037573158841624,0.3094003483598806,604128000
2001-02-09,0.28777021169662476,0.3131617430636028,0.28118680912910043,0.3084590579501986,590083200
2001-02-12,0.2962341904640198,0.30093601952542165,0.28306824541694353,0.28682970364365556,274120000
2001-02-13,0.28777021169662476,0.3075187117791682,0.28588946913044533,0.2999957917385689,237070400
2001-02-14,0.29341235756874084,0.2952930748202963,0.27836566529814827,0.28871052677176745,309120000
2001-02-15,0.3018764555454254,0.30940022805897,0.29623427907369176,0.29623427907369176,311416000
2001-02-16,0.2858894467353821,0.2934123661866757,0.2821271331997873,0.2858894467353821,263911200
2001-02-20,0.27554449439048767,0.29247189884602814,0.2736637777018569,0.28871044035671756,314893600
2001-02-21,0.2840086817741394,0.299995717901543,0.2746041927841032,0.2746041927841032,390258400
2001-02-22,0.28306838870048523,0.2915316551604877,0.27084280829975516,0.28682984883117296,431961600
2001-02-23,0.28306838870048523,0.28400876001117215,0.2746042684304429,0.2802464460704445,293865600
2001-02-26,0.29341235756874084,0.29623429981202515,0.2793060364799543,0.286829809520212,206438400
2001-02-27,0.29153165221214294,0.29247202351331963,0.2811868145374071,0.2901211078164078,348516000
2001-02-28,0.27460426092147827,0.2924720184736219,0.2727235183515327,0.2915316471886491,508233600
2001-03-01,0.28212714195251465,0.28212714195251465,0.2586171829619429,0.2680208451238283,330461600
2001-03-02,0.2896508574485779,0.3075186356538883,0.2746041923941789,0.27554453833242964,406201600
2001-03-05,0.30657827854156494,0.3084589956156226,0.2896508706169869,0.2915315876910446,324172800
2001-03-06,0.32350650429725647,0.3319697678573566,0.3112809029735182,0.31175110102378023,731802400
2001-03-07,0.3197442293167114,0.3253872594980324,0.3122213107467111,0.320684600415975,419540800
