Price,Close,High,Low,Open,Volume,EMA_20,EMA_50,EMA_100,EMA_200
Ticker,NH.NS,NH.NS,NH.NS,NH.NS,NH.NS,,,,
Date,,,,,,,,,
2016-01-06,331.1778564453125,339.7288022314674,286.01499550138584,286.01499550138584,41383689,331.1778564453125,331.1778564453125,331.1778564453125,331.1778564453125
2016-01-07,325.0349426269531,353.83300582537817,319.727423543736,331.22700823097904,11693085,330.59281703404014,330.9369578642004,331.05621458752324,331.1167329247319
2016-01-08,321.7914123535156,334.66700656388934,318.5479555653505,326.8040519309639,3781532,329.7545880168473,330.57830902064416,330.87275315714686,331.0239436653168
2016-01-11,321.8897705078125,327.1972599615009,300.8072071285421,317.3685646788196,3393607,329.0055577778916,330.23758202014096,330.6948723126056,330.93305637021723
2016-01-12,326.11602783203125,330.2440909670357,318.5479520775781,325.3297443752643,1686299,328.73036444971444,330.0759524441367,330.6042021248714,330.88512573799653
2016-01-13,319.3834228515625,328.5732277262664,311.962740900401,326.16521569824204,1181491,327.84017953560476,329.6566375581534,330.38200847589496,330.7706809331564
2016-01-14,314.6164855957031,319.4325394218745,305.1809338168985,311.56958460533605,608372,326.580780112757,329.066827677273,330.06981990401,330.60994267109226
2016-01-15,301.3478088378906,318.9902991937802,295.84373338068565,316.33656941614794,530956,324.17763999134115,327.9798073306306,329.5010672096314,330.31877716031414
2016-01-18,294.1727600097656,302.7237346420511,288.9635648855942,302.7237346420511,812523,321.32003237404825,326.65404076902803,328.8014967700301,329.9591152981196
2016-01-19,299.3819885253906,302.6254451497242,290.29044769029707,297.46538143250893,530489,319.2306948646523,325.5845485241795,328.21893225033426,329.6548652804806
2016-01-20,296.040283203125,303.65752125704387,289.94648076207216,294.8608278936327,376656,317.0220842302212,324.42594988413816,327.58173127910237,329.32039182697457
2016-01-21,306.45867919921875,308.32615512986723,297.56372277079265,297.56372277079265,328864,316.01604565584,323.72135103374916,327.1634530200948,329.09291209933525
2016-01-22,311.5204772949219,315.9925211957306,308.62100048354404,309.5547384383388,246903,315.58789628813355,323.24288539693237,326.8536911245468,328.91806200177894
2016-01-25,324.5434875488281,333.19272626214024,305.0826554516853,311.56959948406626,427034,316.44080974153303,323.2938894028891,326.807944519087,328.87453389776954
2016-01-27,328.229248046875,333.192726517732,319.530847860064,320.4154243208868,376817,317.56351815156563,323.48743287912384,326.83608914339965,328.8681131430343
2016-01-28,324.9366149902344,330.8829625942449,322.08629985769045,326.11604022018753,146200,318.26571785048645,323.5442635501478,326.798475793832,328.82899375842936
2016-01-29,327.93438720703125,332.20987532931133,322.9217469945234,322.9217469945234,218252,319.1865435034907,323.71642526218244,326.82096908914286,328.82009220070404
2016-02-01,325.0349426269531,330.735573500666,322.577768975388,328.2783998491009,405909,319.7435338962014,323.7681318255068,326.78560222850547,328.7824290208658
2016-02-02,326.0669250488281,329.26125061449113,322.97089242260586,324.2977721180708,700751,320.34576162502304,323.8582805793626,326.7713709972247,328.75540908084554
2016-02-03,315.2062072753906,324.44517301203643,313.5353174103966,324.3468800797206,205863,319.8562802583914,323.51898358705,326.5423578542181,328.62059115243306
2016-02-04,316.3856506347656,319.38342027107274,312.5524660128125,316.1890947536462,349485,319.52574410376036,323.23924503990156,326.3412349389814,328.49885045076473
2016-02-05,315.25537109375,318.94113147286635,312.5524801490647,316.4839578867888,63123,319.1190419123308,322.9261519439741,326.12171288264017,328.3670745367646
2016-02-08,322.7743225097656,345.9700476098389,316.43483253197394,318.4497029136017,1156009,319.46716387399124,322.920197848515,326.05542792476143,328.31142526286413
2016-02-09,327.5412292480469,332.9961424484089,320.4154260611051,326.8532086665625,715021,320.23612248104416,323.1014147661437,326.0848497331433,328.3037616209257
2016-02-10,315.599365234375,328.27837429034275,314.51820291290323,321.398288601623,415901,319.79452655278993,322.80721674529,325.87721637673206,328.17734971658194
2016-02-11,289.455078125,316.48399034380304,277.5623507497671,316.48399034380304,700722,316.90505527395277,321.49928974057275,325.1559859163017,327.79205348183984
2016-02-12,281.59210205078125,294.66425395260256,278.7909180733065,289.94649251302087,396915,313.54191687174597,319.9343019880319,324.29333475064783,327.3323524725756
2016-02-15,289.7007751464844,293.38653564453125,285.2287310734391,286.70303527265787,290784,311.2713319455306,318.74867348444184,323.60833357036734,326.95790891709214
2016-02-16,285.5235900878906,294.71342592272526,283.1155478121222,293.8779808477773,119220,308.81916605432684,317.4457290375183,322.8541802340807,326.5456271376971
2016-02-17,285.1304626464844,289.6516685784968,281.6904192191616,289.6516685784968,127189,306.5630990631037,316.17846368885034,322.1071759254154,326.13353594872984
2016-02-18,285.47442626953125,292.89507816471314,284.982991574624,289.8481770573296,52218,304.55465403514444,314.97438379005354,321.3817749421305,325.72896769321545
2016-02-19,285.2287292480469,287.9807517377247,284.98301188308295,287.5876099527415,36470,302.71408976970656,313.80788753350424,320.66587304719815,325.32598024599986
2016-02-22,284.7864074707031,288.9636024034054,282.08351663189575,288.9636024034054,334572,301.00669145551575,312.6697902761395,319.9553885803369,324.92260141241485
2016-02-23,283.3612365722656,287.2927141798991,281.19894188494345,284.5406918524732,63567,299.3261719428252,311.52043522892876,319.2307519069097,324.5090554936074
2016-02-24,280.36346435546875,282.37833439761823,279.6263123895911,281.2972021768299,105402,297.52019979164845,310.29859323389115,318.46110264846527,324.06979588029253
2016-02-25,283.1646728515625,284.294966633515,278.6434677289594,284.0001178190206,36604,296.15300674973554,309.2345179247802,317.76216344456617,323.66277973075296
2016-02-26,279.5772399902344,283.9018597714339,269.94510093754803,282.13267668267275,1067007,294.5743622964497,308.07148741754315,317.0060263464606,323.2241176437826
2016-02-29,275.1051025390625,280.953186690609,272.25478765641896,279.13487254304323,50969,292.7201470814604,306.7786880105439,316.17630508294775,322.7453214735864
2016-03-01,290.339599609375,296.826543309806,269.9450606236847,272.3039410616254,114425,292.49342827459515,306.13401787716475,315.664687152778,322.42287647991265
2016-03-02,293.6322326660156,304.64038192203975,291.371645048429,292.89508061748165,128958,292.6018858356828,305.64375179045305,315.2284009253174,322.1364024121127
