Price,Close,High,Low,Open,Volume,EMA_20,EMA_50,EMA_100,EMA_200
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,,,,
Date,,,,,,,,,
2003-07-09,141.27334594726562,146.51842264157787,133.27673898416214,141.78924803246244,35164284,141.27334594726562,141.27334594726562,141.27334594726562,141.27334594726562
2003-07-10,143.59494018554688,145.0566824615855,141.44531533246982,143.59494018554688,10464179,141.49445016043526,141.36438885857078,141.3193181103999,141.29644638744753
2003-07-11,149.0550079345703,150.34478297944884,142.95006747403718,144.2398425189157,11740117,142.21450328178145,141.66598176351195,141.47250008711615,141.37364600483184
2003-07-14,153.01036071777344,154.1281687497765,149.8289171807451,149.8289171807451,5982324,143.24268018044737,142.1108593695614,141.7009725748519,141.48943421093077
2003-07-15,151.50558471679688,171.97001968314544,148.75406702592082,171.97001968314544,6173689,144.02962346962352,142.47927997141377,141.89512331033598,141.58909740004387
2003-07-16,152.27947998046875,153.99918042916846,150.7747420878565,151.7205694624774,3759085,144.815324089704,142.86360154039633,142.1007541354871,141.69546936601824
2003-07-17,148.06617736816406,153.05331032877373,146.73340715416836,152.62338529976034,3814181,145.12492916384306,143.06762412187743,142.21888132821337,141.75885949539284
2003-07-18,143.9388885498047,147.8082136518991,137.57600363002413,141.87525374346237,5375212,145.01197291488702,143.10179135434518,142.25294087715577,141.78055132678003
2003-07-21,141.7892608642578,145.65858589461345,140.19854622394018,145.31465114002313,3315845,144.70504795768426,143.05031957042019,142.24375909472215,141.7806379888445
2003-07-22,143.80992126464844,145.44363111610872,139.38169874287362,141.0154085943339,4627992,144.61979779644275,143.08010787215463,142.2747722069979,141.8008298622356
2003-07-23,150.21580505371094,153.05331291724207,146.0025449462323,146.60443737297624,13262249,145.15275086856354,143.35993913417644,142.43202038218033,141.8845609586682
2003-07-24,149.69989013671875,152.19344988675542,148.6250776375185,151.24760963935128,4305936,145.585811751245,143.60856466368793,142.57593859514148,141.96232542810154
2003-07-25,149.31297302246094,150.47377597091682,147.98021578865044,149.95786063376485,2832967,145.9407794913608,143.83226695226725,142.70934521746463,142.03546620018471
2003-07-28,153.7841796875,161.6518020386117,150.55974214683621,161.6518020386117,5415867,146.6877699862312,144.22253803992345,142.92864887033662,142.15236882194904
2003-07-29,155.03099060058594,157.2665932039575,153.9991730051627,154.73003778846257,5229181,147.48236242569357,144.6463989246553,143.16829920162868,142.28051431228374
2003-07-30,155.7188262939453,158.85727326459715,154.85897637099754,155.84779853428003,4632246,148.26678755600324,145.08061176266668,143.41682449058544,142.41422885936495
2003-07-31,155.5038604736328,157.91142970996705,154.47203009204003,156.2347250202813,3562717,148.95603259577746,145.48936661407714,143.6561717377745,142.5444739500542
2003-08-01,160.9209442138672,162.51167217907255,153.69820847623927,156.49272135762544,8027285,150.0955479879765,146.09452651995124,143.99804842046942,142.7273244004404
2003-08-04,169.9063720703125,170.68023185327718,159.0722563871853,161.5228342336906,9982429,151.98229313867515,147.0283243846713,144.5110845323475,142.99776268571276
2003-08-05,166.4669952392578,174.93651139298717,165.8221076230731,171.11018082767893,9651327,153.3617885768259,147.79062520249823,144.94585504139522,143.2312873877381
