Price,Close,High,Low,Open,Volume,EMA_20,EMA_50,EMA_100,EMA_200
Ticker,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,,,,
Date,,,,,,,,,
2006-08-28,102.64926147460938,105.38101899693773,92.97235770907335,96.49123180563191,60664652,102.64926147460938,102.64926147460938,102.64926147460938,102.64926147460938
2006-08-29,99.88046264648438,104.43648544353762,99.18594801009966,102.78816618493823,15716452,102.38556634812127,102.5406811284084,102.59443377504253,102.62171123751361
2006-08-30,97.80619049072266,100.54721768609322,96.58384907956066,99.454509982213,8139932,101.94943531408332,102.35501482889131,102.49961707634313,102.57379560819231
2006-08-31,99.7230224609375,100.75090164152772,95.3799896054904,97.23202823860672,6683960,101.7373959947361,102.25179944191274,102.44463500475094,102.54542970622958
2006-09-01,100.35272979736328,101.67694221851004,99.1026034586111,99.82490319813644,4704780,101.60552302355774,102.17732612251865,102.4032111392581,102.52361179668863
2006-09-04,100.74166107177734,101.67693848190494,83.86032149987794,100.38051121528684,2999152,101.52325045672151,102.1210255322935,102.37030915772384,102.50588094370444
2006-09-05,102.36219787597656,102.97336848569539,99.73230023299814,100.75092168384586,3824532,101.60315021093628,102.13048327126147,102.37014853828329,102.50445126143849
2006-09-06,100.2416000366211,104.17718248609582,99.63968742670143,102.73259448307817,3830444,101.4734787657634,102.05640941892263,102.32799906300284,102.48193532885324
2006-09-07,99.5100326538086,100.93610465002023,98.15804672387287,100.93610465002023,1404644,101.28648389795818,101.95655150656522,102.27219774796929,102.45236415795728
2006-09-08,99.04702758789062,100.9175934605201,98.44511500934125,99.78784306918219,1078636,101.07320234461841,101.8424525293623,102.20833299232416,102.41848021198648
2006-09-11,99.26002502441406,100.93611793297009,98.57476838499694,100.00084056887623,1681864,100.90051879031324,101.7411808625016,102.14995065632593,102.38705279718477
2006-09-12,99.61189270019531,101.27872745894955,98.89886235275134,99.26001214460408,2056784,100.7777924960163,101.65767936594057,102.0996920829372,102.3594392638814
2006-09-13,100.88057708740234,101.67695167947524,100.19532032531166,100.19532032531166,1607788,100.78758150471972,101.6272047667822,102.0755511919365,102.34472421734927
2006-09-14,101.83434295654297,103.25115707748097,100.95462457785591,100.9731517471439,2138440,100.88727307156003,101.63532783304733,102.07077479123564,102.33964579684374
2006-09-15,100.04714965820312,102.60296123318582,99.8249027160418,101.88993073536514,839132,100.80726131790699,101.57304633599462,102.03070300642311,102.3168348899916
2006-09-18,101.21393585205078,104.08459642973932,100.75092608145584,100.75092608145584,897504,100.84599222592068,101.55896357191838,102.01452939940583,102.3058607702111
2006-09-19,108.20537567138672,115.53944539300265,101.21392863399717,101.50099241050422,19172256,101.54688588739363,101.81960718366224,102.13712041469257,102.36456241101882
2006-09-20,112.05757904052734,113.69663977631421,106.16809929919776,107.38118216777595,9057312,102.54790428293018,102.22109627608833,102.33356513995662,102.4610103376806
2006-09-21,112.7799072265625,116.12283506616242,106.86264088225792,106.86264088225792,7104400,103.5223807537523,102.63516729375398,102.54042339909734,102.56368592861476
2006-09-22,111.33533477783203,115.75244350022062,109.87221937040941,115.75244350022062,2906004,104.26647161318847,102.97635033234528,102.71458006006237,102.65096601666667
2006-09-25,109.92774200439453,113.28919637588119,109.27952853471524,110.24259080759936,2542148,104.80564022187477,103.2489539273276,102.85741495004916,102.72337174788785
2006-09-26,114.38190460205078,115.93762161818674,110.01109782939764,111.08527800532626,6943500,105.71766540093914,103.68554022829714,103.08562266593039,102.83937704991934
2006-09-27,114.72454071044922,117.01180400685934,114.14114399237918,114.73379864325487,4061248,106.5754630494639,104.11844220798937,103.31609629057432,102.95763738484997
2006-09-28,113.52999114990234,115.69687904927919,112.63175675292237,115.69687904927919,1210420,107.23779905902947,104.48752255865263,103.5183516343234,103.062834934751
2006-09-29,114.53007507324219,116.67843539383566,112.97435807974563,113.90037740826814,2381504,107.93230153657353,104.88134814746006,103.73640556380693,103.17693682667628
2006-10-03,114.71529388427734,117.76188882887517,113.90039224743182,114.64120780676471,3202624,108.57830080778342,105.26699307831564,103.95380929292516,103.29174634963749
2006-10-04,113.65962219238281,115.56721987504353,112.97436558297524,115.12272604625277,1202696,109.06223617774526,105.59611578867121,104.1460036077659,103.39490929334642
2006-10-05,115.59503173828125,116.30806231208575,114.6412270241737,115.04867791089781,857264,109.68440718351059,105.98823013963631,104.37271703609294,103.51630354652985
2006-10-06,115.067138671875,118.52119466358681,114.4837533828788,116.49321044044042,2473768,110.19704827764053,106.34426576835156,104.58448776155397,103.63123722936912
2006-10-09,113.72443389892578,115.73390266701658,112.97436048762523,114.45599144484,961312,110.53298976538198,106.6336841264133,104.76547679397719,103.73166704697665
2006-10-10,114.05780792236328,115.71538495196556,113.0391865560538,114.82640856579418,840552,110.86868673271354,106.92482623605841,104.94948335097492,103.83441471737852
2006-10-11,116.66919708251953,121.08630550085311,114.82641604805534,114.82641604805534,7770292,111.42111628983793,107.3069584261157,105.18155689021343,103.9621239946436
2006-10-12,116.62286376953125,117.99336544383321,115.01158805292815,117.51183996712224,2884688,111.91652081171348,107.67228804742611,105.40811742247715,104.0881015048415
2006-10-13,126.29981231689453,128.3277974504968,117.62300210153316,117.62300210153316,10084532,113.2863580979212,108.4027791952484,105.82181435107947,104.30911355272264
2006-10-16,131.5780792236328,132.97636604873207,127.46655143877418,127.46655143877418,7437840,115.0284267765604,109.31161449047917,106.33183939806072,104.58044654447299
2006-10-17,130.47616577148438,132.79121484478964,129.6890490865606,132.23560306719637,3306924,116.4996400141722,110.14159689365584,106.80994487080179,104.83811539250296
2006-10-18,126.68872833251953,132.4207914249195,125.93865478174165,131.49477190446555,3019184,117.47002937782433,110.7905040089054,107.20358414727144,105.05553442673198
2006-10-19,143.10704040527344,146.68147303019444,129.64271606204053,129.64271606204053,18835652,119.91164947567663,112.05781916170415,107.91454367713287,105.43415637676723
2006-10-20,159.89573669433594,166.68346220457846,143.71818518972543,144.27379673040735,21011380,123.7196577822156,113.93381592768971,108.94387423192897,105.97606264858383
2006-10-23,166.3408203125,183.157325398831,163.16457018516115,177.05485709082186,16687696,127.77881611843317,115.98899257023129,110.08044742164326,106.57670700344867
