Price,Close,High,Low,Open,Volume,EMA_20,EMA_50,EMA_100,EMA_200
Ticker,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,,,,
Date,,,,,,,,,
2008-02-25,14.396464347839355,15.182139975754094,12.752997000480761,14.794995232626562,225216160,14.396464347839355,14.396464347839355,14.396464347839355,14.396464347839355
2008-02-26,14.035892486572266,14.920253103095474,13.857501824484446,14.920253103095474,53655160,14.362124170575823,14.382324274848491,14.389324310982582,14.392876568125256
2008-02-27,15.470601081848145,15.994385353106479,14.066254194030185,14.404056600490671,147388690,14.467693400220806,14.425001796691614,14.410735732187842,14.403600195127474
2008-02-28,15.580671310424805,16.244889953543,15.235277673918612,15.409871941189492,78112430,14.573691296430711,14.47032216977919,14.433902773341048,14.415312345528443
2008-02-29,14.692516326904297,15.675559995945516,14.574855663027762,15.182140712369849,20064050,14.585007965999623,14.479035666137037,14.439023833807646,14.41807059409935
2008-03-03,14.700102806091309,15.470595734173095,13.982747121617741,14.49893997017982,34125170,14.595969379341687,14.487704965743086,14.444193714446925,14.420876884765937
2008-03-04,14.943023681640625,15.47819265898357,14.347123300986594,14.806382729806627,22934060,14.629022170036825,14.505560601660637,14.454071535579473,14.426072375282104
2008-03-05,14.912659645080566,15.277030713360995,14.813974909161752,14.954410768132226,11062930,14.656035262898135,14.521525270030047,14.46315248824286,14.430914039658209
2008-03-07,15.083459854125977,15.478194475571092,13.815750843393047,14.802589568828838,18490940,14.696742366824596,14.54356192038675,14.475435802418763,14.437407032836992
2008-03-10,14.555878639221191,15.098640353025013,14.06245929427643,14.946819795747674,12678390,14.68332677371951,14.544044928968495,14.477028729880198,14.438585854791064
2008-03-11,14.772221565246582,15.083456768145345,14.347122049495768,14.423033039278838,11596180,14.691792944341136,14.55299303235195,14.48287413256072,14.441905613104057
2008-03-12,14.620401382446289,15.17834550560203,14.578650264675215,14.878497885138621,6123830,14.6849937479702,14.555636497061531,14.485597444439641,14.443681690410944
2008-03-13,14.104208946228027,14.939226991700922,14.054866582518148,14.39266898846975,5251530,14.629680909709041,14.537933455852375,14.478045196950301,14.440303852160369
2008-03-14,14.032093048095703,14.574854656926675,13.929613431615554,14.423032681130529,3686540,14.57276778003158,14.51809657711682,14.469214461329418,14.43624205311495
2008-03-17,13.743632316589355,14.081434710474591,13.299555402708336,13.512104442699902,2301660,14.493802497798988,14.487725429645154,14.454846498067239,14.429350413945542
2008-03-18,13.508312225341797,14.005527945773729,13.360286558006115,14.005527945773729,1201320,14.399946281374495,14.449317068692082,14.436103245141982,14.420185854854958
2008-03-19,13.948592185974121,14.119391563542003,13.663927039321589,13.827135172566251,2532220,14.35696017705065,14.429680798781575,14.426449560802025,14.415493380537736
2008-03-24,12.578401565551758,13.8157466690303,12.183665615492249,13.671515947300565,3018490,14.187573642622185,14.35708161316472,14.38985455099509,14.397213859990613
2008-03-25,13.087002754211426,13.474147446127635,12.563218588926967,12.752995313520314,3798310,14.082757367535446,14.30727459908812,14.364055505514225,14.38417693356495
2008-03-26,13.10977840423584,13.625971402462408,12.449354668767914,13.390647186994478,2253170,13.990092704364056,14.260313963995873,14.33921833519188,14.371496351183566
2008-03-27,13.618382453918457,13.925819918001269,12.756795678998676,12.995914832749055,10327600,13.954691728131142,14.235140179286956,14.324944357344881,14.364002680564013
2008-03-28,13.48932933807373,14.043477002012967,13.291961379434802,13.81574552167344,3134210,13.910371500506626,14.20589269531781,14.308397525280105,14.355299463225803
2008-03-31,12.855476379394531,13.777789929797493,12.30891848537025,13.24641596912906,8007850,13.80990529849595,14.152935192732585,14.279626809519993,14.340375850451363
2008-04-01,12.749200820922852,13.272985002839077,12.718835849040612,12.98831990691006,1837930,13.70888582444137,14.097886785994948,14.249321344399258,14.32454326309287
2008-04-02,12.612564086914062,13.284374033195787,12.381036193531552,13.170508259630482,2929690,13.604474230391151,14.039638837011385,14.21691030959757,14.307508644424425
2008-04-03,12.749200820922852,13.056639645763548,12.45314958447877,12.45314958447877,2052230,13.523019619965599,13.989033424615755,14.187846755366387,14.292003093941823
2008-04-04,12.938977241516113,13.280575927598635,12.601174900768687,12.79095162684086,4187150,13.467396536303742,13.94785475076871,14.163116665983214,14.278540150136593
2008-04-07,13.424809455871582,13.618381119929742,12.752998083276681,12.980731070977727,2919440,13.463340623881631,13.927343170576668,14.148496721228529,14.270045317357836
2008-04-08,13.348899841308594,14.42303569404546,13.151531810696872,13.512106544742434,5363000,13.452441501731819,13.904659118448508,14.132663119645956,14.26087969073048
2008-04-09,13.352691650390625,13.64115166045931,13.071821435847594,13.280577009843864,899900,13.4429415158898,13.883013335387416,14.11721814005674,14.251842993811676
2008-04-10,13.4020357131958,13.762610409672572,13.284373597239934,13.436195588932547,1742360,13.439045725157039,13.86415146785049,14.103056111802069,14.243387199974704
2008-04-11,13.87268352508545,13.967571923270551,13.291966991514885,13.519698568006307,2882310,13.480344563245458,13.864486058330293,14.098494278401738,14.239698606194711
2008-04-15,14.517923355102539,14.646971620618727,13.489333577304576,13.663927863625918,3665690,13.579161591041371,13.890111050360577,14.106799804673042,14.242467011656482
2008-04-16,15.865334510803223,16.662397654192375,14.658354379058657,14.658354379058657,26676240,13.796892345304405,13.967570793907347,14.141622274101362,14.258614946971374
2008-04-17,15.474396705627441,16.244889864079134,15.208710408148741,16.168978872850193,8905120,13.956654665335172,14.026662006131666,14.16801384700287,14.270712277903275
2008-04-21,15.865334510803223,16.32079895732823,15.417461307306482,15.671762881167915,4093180,14.138433698236891,14.098766810236432,14.201624157177134,14.286579165792826
2008-04-22,16.032344818115234,16.54474160270325,15.713519733872308,16.047525861835684,6548280,14.318806185844352,14.1745933987807,14.237876051453135,14.303949968303497
2008-04-23,15.986799240112305,16.385331728612684,15.808410010204197,16.017164226920137,4591560,14.477662667203205,14.245660294519196,14.272508193802821,14.320694737177218
2008-04-24,15.379507064819336,16.4726214842018,14.916451359465885,16.4726214842018,8804420,14.563552609833312,14.290124873746652,14.29442896352592,14.33123018322341
2008-04-25,15.22768497467041,15.63001217843226,15.015135955830006,15.485781452875129,1627350,14.62680331124637,14.326891936527977,14.312909280578287,14.340150131397012
2008-04-28,16.131025314331055,16.279050962025,14.817770424467744,15.326372221705457,8725410,14.770062549635387,14.397642265069274,14.348911578276361,14.357969784958545
2008-04-29,16.161388397216797,16.852175637376522,15.948837920290087,16.09686355062693,14637220,14.90256977321457,14.466808780055452,14.38480220835439,14.375914248762111
2008-04-30,16.187959671020508,16.829404656588565,16.093071282439805,16.244891835439784,11286710,15.024987858719896,14.534304893426631,14.420508296724016,14.39394455147115
2008-05-02,16.347368240356445,16.624440634124184,16.282843401681152,16.389117903168117,6038730,15.150928847447187,14.605405416835643,14.458663939172183,14.41338160310185
2008-05-05,16.172779083251953,16.692767108417126,16.096868073883982,16.396715764552326,5290500,15.24824791752383,14.666871050812752,14.492606813312376,14.43088804569041
2008-05-06,15.933655738830566,16.31700558422512,15.37191673319064,16.19175223437887,3290770,15.313524852886376,14.716548881715411,14.521142435599865,14.445840958059964
2008-05-07,15.846358299255371,16.586487898617285,15.75526482405998,16.161388392762692,7479990,15.364270895397707,14.760855133383645,14.547384333890072,14.459776453992257
2008-05-08,16.005769729614258,16.199341351928066,15.333959949779144,15.58066882339943,3882270,15.42536602246595,14.809675313627983,14.576263252617283,14.475159471660138
2008-05-09,15.307395935058594,15.998183305886531,15.056890640669144,15.979204469376073,1952200,15.414130776046202,14.82919376937036,14.59074112751711,14.48344043149495
2008-05-12,15.216301918029785,15.519944469263873,14.574856938055156,15.421261183068504,2672200,15.395289932425591,14.844374481082493,14.603128469903499,14.490732585589825
2008-05-13,15.838765144348145,16.01715572747622,15.258048834684752,15.258048834684752,6725370,15.437525666894405,14.883370193367421,14.627596522862799,14.504145844880952
2008-05-14,15.595855712890625,15.941249391797632,15.478193588999392,15.561695834850068,1616360,15.452604718894046,14.911310801976175,14.64676997217028,14.515008629637268
2008-05-15,15.641401290893555,15.86533794105943,15.561695393685838,15.599650169151834,859190,15.47058534479876,14.939941801541561,14.666465641847969,14.526216516813948
2008-05-16,15.952634811401367,16.161390416556667,15.675560901146518,15.717312022177579,3600160,15.516494817808532,14.979655252908612,14.691934338274768,14.540409733675515
2008-05-20,15.774243354797363,16.0133610078265,15.630012625118301,15.87672296947341,1062100,15.541042297521752,15.01081557062974,14.713366199988085,14.552686685129464
2008-05-21,16.036134719848633,16.176569103704352,15.40987089128177,15.40987089128177,2412090,15.588193956790978,15.051024164716758,14.739559636024927,14.567447362091844
2008-05-22,15.406078338623047,16.055114548411773,15.333963686829364,15.40987323697772,4216190,15.570849612203554,15.064947857811122,14.752758026175385,14.575791948923001
2008-05-23,14.943023681640625,15.611037264662324,14.878498827937955,15.409872907007484,2047020,15.511056666435657,15.060166517569142,14.756525662917271,14.57944599601472
2008-05-26,14.14596176147461,14.912660148453936,13.781590680894922,14.794998020235049,3187660,15.381047627867938,15.024315350663473,14.744435288631278,14.575132720049147
2008-05-27,13.755020141601562,14.491353445937944,13.667721558248092,14.411647554578794,1695960,15.22618786727114,14.974539067955163,14.724842909482176,14.56697239588549
2008-05-28,13.906841278076172,14.04348078221285,13.398239483724002,13.830930281568925,2608360,15.100535811157334,14.932668566391282,14.708644857375125,14.560403927051567
2008-05-29,13.800564765930176,14.149753272584169,13.288166699146656,14.043478761494976,2117350,14.976729044945223,14.888272338922219,14.690663073386116,14.552843338383692
2008-05-30,14.442011833190918,14.726676986727723,13.310943911432341,13.834726751465135,3508540,14.925803596206718,14.870771926932758,14.685739286451557,14.551740537336999
2008-06-02,13.792972564697266,14.673536461407586,13.663924332530328,14.043477786211728,923460,14.817914926539151,14.828505285276464,14.668060737505927,14.544190607260981
2008-06-03,13.975160598754883,14.18771109283773,13.310943381494775,13.398239070142967,1443480,14.737652609607316,14.795040787765814,14.654339942679174,14.538528617126593
2008-06-04,13.876476287841797,14.19530128131362,13.561446192249138,13.857497454800944,826490,14.65563581705822,14.759018650513891,14.638936701989325,14.531941031760576
2008-06-05,14.263619422912598,14.658353912651615,13.686698002055245,13.686698002055245,895420,14.618300922377685,14.739591229823644,14.631504676661073,14.529271165005872
2008-06-06,14.032093048095703,14.946816904957398,13.914430944459607,14.6545605426729,1096170,14.562471601017496,14.711846203089214,14.619635139461758,14.524324119066467
2008-06-09,13.827134132385254,14.119390501375284,13.299554998605451,13.299554998605451,1060170,14.49243946114776,14.677151612081216,14.603942050212718,14.517386905268644
2008-06-10,13.717065811157227,14.013117132931797,13.519697780680191,13.599405130904241,436620,14.41859435162485,14.639501188515569,14.586380144488846,14.509423511297387
2008-06-11,13.447582244873047,13.967570197264266,13.360285103076118,13.815749647658166,1034650,14.326117008124678,14.592759269157039,14.563829691031106,14.498857926556846
2008-06-12,13.72086238861084,13.8840705425622,12.980732623835461,13.641155037045252,688750,14.268473711028122,14.558567234625816,14.547137269201002,14.491116677423054
2008-06-13,13.667722702026367,13.834727190714696,13.591813150311916,13.81954470121905,303630,14.21125932921843,14.523632154916035,14.529723119355959,14.482923702543486
2008-06-16,14.077641487121582,14.316760633439815,13.701882828621502,13.815750054027651,896880,14.1985338204473,14.506142324806447,14.520771007826564,14.478891043683568
2008-06-17,14.275009155273438,14.460989582762432,13.815749710221326,14.119392258690413,2504640,14.205817185668836,14.497078278942409,14.515904436488878,14.476862368176999
2008-06-18,14.202887535095215,14.802582602165998,14.051067043801789,14.567259899538332,2137680,14.205538171328492,14.485541387026833,14.509706082005835,14.474136250434892
2008-06-19,13.861294746398926,14.191505903922154,13.705677860864368,14.043480262545597,373290,14.172753083239963,14.461061126610053,14.496866253577974,14.4680383250216
2008-06-20,13.709473609924316,14.005526358934661,13.405831064166666,13.895455483634429,856770,14.128631228638472,14.431587106347868,14.481274320040278,14.460490417408693
2008-06-23,13.033866882324219,13.588014629289146,12.828907650581577,13.512103641842058,732170,14.024367957560923,14.376774548543018,14.452612786620158,14.446295158353127
2008-06-24,12.44176197052002,13.280576218524123,12.221621716352274,13.033865890073232,619370,13.87364357784274,14.30089170234604,14.412793958578572,14.426349554494092
2008-06-25,12.551835060119629,12.715041726347005,11.91797926438485,12.221622486244197,754630,13.747757052345301,14.232301245788141,14.37594328732196,14.407697668977928
2008-06-26,12.730225563049316,12.973139587141267,12.612563449181492,12.677088301264426,404980,13.65084929145997,14.173396317053287,14.343354817534383,14.39100640424232
2008-06-27,11.424558639526367,12.449352488743099,11.246168060173503,12.449352488743099,1035060,13.438821610323435,14.06559876107184,14.285556873415413,14.361489511061068
2008-06-30,11.887617111206055,12.40001527420401,10.703410436525047,11.766160090617332,3834110,13.291087848502732,13.980187715979065,14.238072917728099,14.336873865291366
2008-07-01,11.397994041442871,12.297536326695294,10.020214168024212,11.76616074610548,3760560,13.110793200211317,13.87892521893843,14.181833732059085,14.307631279979441
2008-07-02,11.477696418762207,11.917978369660991,10.36940029865198,11.196826948288209,1878320,12.95526017340664,13.784759383637404,14.128286458528454,14.279472724146434
2008-07-03,11.504265785217285,11.766157889328342,10.790705560785524,11.386604409027429,1756420,12.81707023167432,13.695328262130733,14.076325653116351,14.251858724754104
2008-07-04,11.519450187683105,11.766159846120017,10.931141761012546,11.38660630269679,1263280,12.693487370341822,13.60999971019161,14.02569445578104,14.224670580106633
2008-07-07,11.815499305725098,12.22162213028115,11.621927671402954,11.766157672728253,1688130,12.609869459425944,13.539627145310572,13.981928215185873,14.2006987266302
2008-07-08,11.462515830993652,11.690247348690331,11.234783589356134,11.401787329749093,482800,12.500597685289534,13.458171799651085,13.932038861043452,14.173453125678593
