Price,Close,High,Low,Open,Volume,EMA_20,EMA_50,EMA_100,EMA_200
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,,,,
Date,,,,,,,,,
2007-10-05,32.54542541503906,35.424693329871594,26.90012004829192,29.05148348598712,855215656,32.54542541503906,32.54542541503906,32.54542541503906,32.54542541503906
2007-10-08,30.87932777404785,33.6453646841474,30.685219073914716,33.6453646841474,126671715,32.38674944923038,32.48008825264725,32.51243338254419,32.52884732905905
2007-10-09,32.98216247558594,33.27332333144522,29.2294103669374,30.895501630729346,116725709,32.443455451740434,32.49977743786053,32.52173494874304,32.53335792753196
2007-10-10,33.28949737548828,33.96887558934333,32.9983365375293,33.83946906605695,67931378,32.52403087304975,32.530746847179266,32.53693816511423,32.540881703133515
2007-10-11,37.00989532470703,38.82156901337671,32.99833497774798,38.82156901337671,106320954,32.95125605892188,32.70639972865094,32.625511574215075,32.58534950036311
2007-10-12,36.767269134521484,38.14219971308791,35.90996035723603,36.233473434545786,99410791,33.31468587564565,32.86564950927332,32.70752657540926,32.6269606410015
2007-10-15,37.25254440307617,37.75399238175067,36.929031276677506,37.52753143810056,41814972,33.68972002111522,33.03768460314794,32.79752692843237,32.672986350076876
2007-10-16,41.05382537841797,41.70085604656874,37.04226331862107,37.30107207553914,138614496,34.391063388477384,33.35204306492323,32.96101798684792,32.7563777831947
2007-10-17,44.25660705566406,45.29184642634732,34.32475013602845,36.88050514839878,204876259,35.3306389758285,33.779673025344444,33.18469301791359,32.87080792520933
2007-10-18,42.7037467956543,48.349053311776125,40.87589828072584,44.968338963370854,146617799,36.03283972057381,34.1296367026115,33.37318913232429,32.968648112974954
2007-10-19,42.55814743041992,44.28894289346081,40.43913460425597,41.7331866307649,110266491,36.65429759770201,34.46016653507458,33.555069494662824,33.06406601663112
2007-10-22,41.99201202392578,43.302238331097136,40.60090305337393,41.70085110987962,72253405,37.16265135258046,34.75553302483345,33.72213766355912,33.152901300285805
2007-10-23,44.98450469970703,45.38889604536594,43.027247953961755,43.027247953961755,74594921,37.907589766592515,35.15666916894613,33.94515483259175,33.270628697294974
2007-10-24,44.28896713256836,46.42415502246985,43.787519065100796,45.93888085901514,63055170,38.51533999192355,35.51479850085288,34.149982798927915,33.38026390560616
2007-10-25,44.19190216064453,45.22714590719954,39.03186610466896,42.78461920102142,34522489,39.05596496037317,35.85507707574668,34.34883268727874,33.487842395706046
2007-10-26,45.5182991027832,46.24620350425056,43.755151130724876,44.968325133170474,62370025,39.671425354888406,36.23402695915988,34.570010240061,33.60754843259239
2007-10-29,46.4403076171875,47.55642934393309,46.03591632313857,46.26237720297652,43657697,40.3160808084407,36.63427325947469,34.80506563366747,33.73523757870776
2007-10-30,47.475555419921875,48.75342939303811,45.680055277649046,47.07116408894963,79921711,40.99793553334367,37.05942157949222,35.05596642151409,33.87195715921735
2007-10-31,48.46227264404297,49.52986848158515,47.556437740607606,47.71819428678729,44655368,41.708824781981704,37.506592209474604,35.321437831861196,34.01713442772308
2007-11-01,47.378517150878906,50.03132706093439,46.99030395609197,49.65928777045706,50632492,42.248795483781436,37.89372652090223,35.56019187778234,34.150083509545524
2007-11-02,48.235801696777344,48.526966929713936,45.29183229072535,45.66387577993851,32001693,42.81898655168581,38.29929809642674,35.8111940524159,34.29023990941848
2007-11-05,49.22252655029297,50.306296226989275,47.91229596637288,48.20346124363972,38833135,43.42884750393411,38.72765999657835,36.076764992967924,34.43881987599435
2007-11-06,49.86955261230469,53.02380508184453,49.1901742797415,50.07983523268864,81880281,44.042247990445595,39.164596961900955,36.34988950028153,34.59235950521137
2007-11-07,49.14165115356445,51.50329497924803,48.041707514039594,50.79156880681531,33593141,44.52790543455215,39.55585398902501,36.60319171123762,34.73712857633926
2007-11-08,48.30051040649414,49.610740908918125,47.23291908267604,47.87994519115407,27990521,44.88720114616568,39.898781691670855,36.83482178441101,34.87208759952488
2007-11-12,49.46516036987305,50.33864740840499,45.56682526878262,46.844703642204024,35153735,45.323197262709236,40.27393379669839,37.08492749897462,35.01729230370745
2007-11-13,50.645992279052734,51.66505776839079,48.70491348491256,50.30630524524928,43830531,45.830130121408615,40.68068118816326,37.3534634352138,35.172801756198446
2007-11-14,49.982791900634766,52.24738381751477,49.72397876309187,51.53565317418142,36738579,46.22562171943015,41.0454698435543,37.60354914740035,35.32016484221274
2007-11-15,50.82392120361328,51.71358221377355,49.86955581936141,50.92097337682353,29242252,46.663555003638066,41.42893852434093,37.865338693067926,35.474431074664494
2007-11-16,50.46806335449219,51.616533254301935,49.88573706568886,50.59746773380588,18895294,47.025889132290835,41.78341400787627,38.11489759725455,35.62362144560805
2007-11-19,52.29590606689453,54.18845862166579,51.22831456826835,51.616527664165446,40716718,47.52779550701499,42.195668598426,38.39570964615831,35.78951482492434
2007-11-20,51.48712921142578,53.54143855571067,50.856276824748555,52.08562940608123,26342171,47.904874907435065,42.560039602857366,38.6549456771537,35.94570999294923
2007-11-21,47.475555419921875,52.10179049107365,46.32708140720464,51.794455712290805,26814499,47.86398733719572,42.75280492901676,38.82961121661445,36.06043482306836
2007-11-22,45.84181594848633,48.882842542272904,43.85221129807327,46.974111777428554,34096185,47.67139958589006,42.873942616054784,38.96846675585944,36.15776199844566
2007-11-23,48.882843017578125,49.1740039274089,46.132977304053334,48.85049083027977,27664090,47.78677515081273,43.1095857690557,39.16479103826971,36.284379720029065
2007-11-26,49.27106475830078,50.694521758184834,48.882851606293116,50.694521758184834,20159123,47.92813606581159,43.35121239608492,39.364915270349535,36.41360046667854
2007-11-27,48.05787658691406,50.112185400428274,47.55643309788164,50.112185400428274,20573198,47.94049230591659,43.535787462391944,39.5370531182023,36.529463910660986
2007-11-28,47.34614562988281,49.33575444432481,47.022632572305476,49.109293548850005,16435311,47.88388786058004,43.68521327288178,39.6916886134831,36.637092584484094
2007-11-29,46.06827163696289,48.7857804401813,45.46977160348626,48.526971749561135,25530967,47.710972029759354,43.77866654206144,39.81795758424508,36.7309351621207
2007-11-30,47.847599029541016,48.13875993741204,46.262385741863504,46.90941193176675,18437721,47.72398412497666,43.9382325219626,39.97696038514202,36.84154873294081
2007-12-03,48.52699661254883,49.125496952669344,48.05790068403923,48.42994001289396,16851227,47.80046150474544,44.118184054926765,40.14626803320949,36.957821846170745
2007-12-04,47.8961181640625,49.254874720806264,47.54025293368422,48.850483410814256,14008727,47.80957166277564,44.2663383337164,40.29973041203826,37.066660615503004
2007-12-05,49.80485916137695,49.98279402373219,47.87995858302238,47.97701077126861,27725290,47.999599043594806,44.48353522891877,40.48795078331229,37.19340885974056
2007-12-06,48.882843017578125,51.64887824286127,48.25199072300544,50.888621587022385,24104710,48.083717517307505,44.65605710298384,40.65418627309974,37.309721637430485
2007-12-07,48.67256546020508,49.88573981038399,47.79908256083311,49.19018739386703,11742386,48.13979827377394,44.81356723463957,40.812966058983015,37.42278476004516
2007-12-10,48.72108840942383,49.319584152607185,48.090236089726254,49.14165369727063,8330010,48.19515923907393,44.96680335914092,40.969562541169964,37.535205691879774
2007-12-11,48.49462890625,49.432816075349976,48.25199406658996,49.157829046149764,11685950,48.223680159757365,45.10514945902755,41.11857375632007,37.64425467908744
2007-12-12,48.46227264404297,48.89901619631353,47.556437740607606,47.87995083296697,16342131,48.246403253498855,45.236801348636,41.263993536274974,37.75189664888799
2007-12-13,47.65349197387695,49.17400532889004,47.475561520555715,48.52697911619125,14620172,48.18993551258249,45.331573530018,41.39051825781165,37.85041998545505
2007-12-14,47.18439865112305,47.928481466907826,46.941763808831226,47.49173787319704,10991851,48.0941700972054,45.40423333868879,41.505248562629696,37.943295395063686
