Price,Close,High,Low,Open,Volume,EMA_20,EMA_50,EMA_100,EMA_200
Ticker,BAJAJHFL.NS,BAJAJHFL.NS,BAJAJHFL.NS,BAJAJHFL.NS,BAJAJHFL.NS,,,,
Date,,,,,,,,,
2024-09-16,165.0,165.0,146.0,150.0,636727334,165.0,165.0,165.0,165.0
2024-09-17,181.5,181.5,174.10000610351562,175.5,246750377,166.57142857142856,165.64705882352942,165.32673267326732,165.16417910447763
2024-09-18,173.66000366210938,188.5,171.10000610351562,181.0,262499718,167.24653096101719,165.96129195445414,165.4917479403731,165.24871467221527
2024-09-19,160.1199951171875,175.75,156.2899932861328,172.97999572753906,162885712,166.5678132616048,165.7322214902476,165.38537659733973,165.19768263684188
2024-09-20,163.72999572753906,168.1999969482422,161.4499969482422,162.00999450683594,74914958,166.29754492502713,165.6537028328865,165.35259677813576,165.18307878699807
2024-09-23,161.6300048828125,166.75,160.39999389648438,165.75,33914099,165.85301730195908,165.495910756413,165.27888208713927,165.1477248178022
2024-09-24,158.67999267578125,162.39999389648438,158.0500030517578,161.6999969482422,27382743,165.16987209946595,165.2286198512902,165.14821100968663,165.0833692741005
2024-09-25,154.1699981689453,160.0,153.13999938964844,157.8000030517578,32117117,164.122265058464,164.79494841276687,164.93082065640462,164.97477851683527
2024-09-26,157.88999938964844,163.24000549316406,150.39999389648438,154.0,82292061,163.5287159471482,164.5241660981348,164.79139845310252,164.9042832021369
2024-09-27,157.14999389648438,160.39999389648438,156.5500030517578,158.0,21754244,162.92121860898976,164.2349828745407,164.6400835113873,164.82712609461797
2024-09-30,154.05999755859375,156.83999633789062,153.50999450683594,156.75,17314972,162.07729279466633,163.83596384254278,164.43057685885674,164.71999048729435
2024-10-01,152.9199981689453,156.8000030517578,152.5500030517578,155.0,14893316,161.2051694969786,163.4078867573037,164.20264460757136,164.6025776284053
2024-10-03,150.60000610351562,151.91000366210938,148.6699981689453,149.0,19278895,160.19515393569642,162.90561692774338,163.9332854292732,164.4632485585059
2024-10-04,150.60000610351562,153.75,148.3000030517578,152.5,28716395,159.2813303326316,162.42304395424424,163.6692600960899,164.32530584751098
2024-10-07,136.02999877929688,151.33999633789062,135.5399932861328,150.60000610351562,61077251,157.06691780374257,161.38802257483454,163.12194799080683,164.04376050354867
2024-10-08,149.6300048828125,149.6300048828125,130.35000610351562,135.39999389648438,65871963,156.35864038270162,160.92692384181404,162.8547808005495,163.900340049611
2024-10-09,155.27000427246094,159.6199951171875,152.1199951171875,152.5500030517578,71834457,156.2549607531549,160.70508385870215,162.70458720593388,163.8144660617787
2024-10-10,150.83999633789062,157.89999389648438,148.0,156.5,22236338,155.7392498564631,160.31821768141543,162.46964481250728,163.685366860546
2024-10-11,150.8800048828125,152.74000549316406,149.60000610351562,150.83999633789062,12286184,155.27646462087733,159.94809168931337,162.24014699211727,163.55795032345415
2024-10-14,141.91000366210938,151.0500030517578,140.3000030517578,150.8800048828125,47858709,154.0034683390899,159.24071568824655,161.83756989647355,163.34254786911242
2024-10-15,139.89999389648438,145.24000549316406,138.0,143.8000030517578,31179031,152.660280296937,158.48225601013823,161.40316245092922,163.10928862560368
2024-10-16,140.5500030517578,143.5,139.27000427246094,139.9499969482422,23483251,151.50692055930088,157.77903040392724,160.9902286014407,162.88481812238135
2024-10-17,138.22999572753906,141.6699981689453,137.64999389648438,140.60000610351562,18515750,150.24245152770453,157.01240159308847,160.53953092076938,162.63949650651227
2024-10-18,139.3300018310547,140.89999389648438,135.85000610351562,138.0,18526453,149.20317060421408,156.31897415144007,160.11954024572552,162.40756123610973
2024-10-21,136.5800018310547,142.0,136.02999877929688,140.74000549316406,15522983,148.00096405438939,155.5448968055426,159.65341077216766,162.15057059526342
2024-10-22,136.25,142.3300018310547,135.00999450683594,141.0,37108671,146.881824620638,154.7882341857174,159.18997689549107,161.89285347491256
2024-10-23,136.8300018310547,138.49000549316406,134.75,136.5,16796959,145.92450816448724,154.0839897796522,158.74720511203688,161.64347186651597
2024-10-24,131.3000030517578,136.25,130.86000061035156,136.0,20083662,144.5316981537511,153.1905001040485,158.2036961603482,161.34154680368255
2024-10-25,131.33999633789062,133.25,128.25999450683594,131.85000610351562,24904712,143.27534559985963,152.33361760341487,157.67174170841832,161.04302391347565
2024-10-28,130.89999389648438,133.0,130.05999755859375,132.97000122070312,14815998,142.09674067572865,151.493083340398,157.14160808838002,160.74309326654043
2024-10-29,131.77999877929688,132.39999389648438,129.30999755859375,131.0,12656708,141.11419382844943,150.72002120074694,156.63939800305164,160.45490327164248
2024-10-30,134.33999633789062,136.85000610351562,130.33999633789062,131.8000030517578,18344655,140.46903216268194,150.0776672845565,156.19782569285042,160.19505345140615
2024-10-31,134.11000061035156,136.3000030517578,132.74000549316406,134.5,10985009,139.86341011007906,149.45148427772494,155.76044301794943,159.93550068681856
2024-11-01,137.83999633789062,138.0,135.5,135.60000610351562,7668931,139.6707040365373,148.99613180949615,155.40558268765122,159.7156449221526
2024-11-04,135.3300018310547,138.25,134.25,138.0,8810870,139.25730382649135,148.46020514367493,155.00804643306515,159.4730017073158
2024-11-05,135.1300048828125,136.1999969482422,133.14999389648438,134.38999938964844,8984362,138.86422773661718,147.93745219226855,154.61442184791164,159.23078283344017
2024-11-06,137.66000366210938,138.72999572753906,134.89999389648438,135.5,11427410,138.74953972952122,147.5344149950074,154.27869079472745,159.01614821481996
2024-11-07,138.36000061035156,141.5,136.61000061035156,138.0,14649948,138.71244076579077,147.1746340387464,153.96346920691803,158.81061440781033
2024-11-08,135.4600067138672,138.77999877929688,135.02000427246094,138.36000061035156,6783776,138.40268514179806,146.71523688875115,153.59706400903585,158.57827005264673
2024-11-11,132.9199981689453,134.72999572753906,132.6699981689453,134.0,5990699,137.88052447771685,146.17424713503326,153.1876171607172,158.3229638647492
2024-11-12,130.91000366210938,134.3800048828125,130.5,133.08999633789062,7649915,137.2166653524209,145.57564935178135,152.74647629935862,158.0501980915886
2024-11-13,129.3000030517578,130.83999633789062,128.1699981689453,130.0,7793485,136.46269751426252,144.93738871256477,152.28218970039623,157.7641264991525
2024-11-14,129.64999389648438,130.99000549316406,128.60000610351562,129.3000030517578,7658399,135.81386859828365,144.33788303350278,151.83402740724947,157.48438388619064
